Nomor Peraturan,Judul,Detail URL,Document URL,Document Type
134/PMK.010/2020,Bea Masuk Ditanggung Pemerintah atas Impor Barang dan Bahan untuk Memproduksi Barang dan/atau Jasa oleh Industri Sektor Tertentu yang Terdampak Pandemi Corona Virus Disease 2019 (COVID-19),https://jdih.kemenkeu.go.id//in/dokumen/peraturan/af82d363-e5c1-4352-6b6c-08d8634f2a8f,https://jdih.kemenkeu.go.id/download/6df78ec6-d5ea-4886-b949-07baaa3c32f6/134~PMK.010~2020Per.pdf,pdf
133/PMK.05/2020,Tarif Layanan Badan Layanan Umum Badan Pengelola Dana Lingkungan Hidup pada Kementerian Keuangan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a71e27e9-3d41-4442-6b6a-08d8634f2a8f,https://jdih.kemenkeu.go.id/download/17d84769-2b3f-476d-80e5-57349d127ba1/133~PMK.05~2020Per.pdf,pdf
132/PMK.012/2020,"Tata Cara Penyampaian, Pencantuman, dan Penghapusan Ketentuan Tata Niaga Post Border pada Sistem Indonesia National Single Window",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/7b4f4956-4b87-464e-6b6b-08d8634f2a8f,https://jdih.kemenkeu.go.id/download/84a0bf93-7b66-427e-afb7-97d2c27e9ed9/132~PMK.012~2020Per.pdf,pdf
131/PMK.04/2020,Tata Cara Pengenaan Tarif Bea Masuk Atas Barang Impor Berdasarkan Persetujuan Perdagangan Barang ASEAN,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/bc27ad16-b45c-434c-a658-08d85ececbe1,https://jdih.kemenkeu.go.id/download/b4649a17-cf79-4cdb-ad6a-7efa4b40ca3d/131~PMK.04~2020Per.pdf,pdf
130/PMK.010/2020,Pemberian Fasilitas Pengurangan Pajak Penghasilan Badan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/c5062f8a-8e23-4ec9-eff2-08d86bf69e99,https://jdih.kemenkeu.go.id/download/f4334409-adb9-4edd-a7b9-a7430ea88e1f/130~PMK.010~2020Per.pdf,pdf
129/PMK.05/2020,Pedoman Pengelolaan Badan Layanan Umum,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/0e377ce1-eab7-47b5-a65b-08d85ececbe1,https://jdih.kemenkeu.go.id/download/e286d488-3a27-4829-807a-b69e9917a804/129~PMK.05~2020Per.pdf,pdf
128/PMK.01/2020,"Perubahan atas Peraturan Menteri Keuangan Nomor 131/PMK.01/2015 tentang Pedoman Penyusunan Proses Bisnis, Kerangka Pengambilan Keputusan, dan Standar Operasional Prosedur di Lingkungan Kementerian Keuangan",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/148db144-7a0f-4b69-a1c3-08d86022de5d,https://jdih.kemenkeu.go.id/download/43125f37-aea7-4adb-a9c9-bd4ecdcaa2fb/128~PMK.01~2020Per.pdf,pdf
127/PMK.02/2020,Tata Cara Penggunaan dan Pergeseran Anggaran pada Bagian Anggaran Bendahara Umum Negara Pengelolaan Belanja Lainnya (BA 999.08),https://jdih.kemenkeu.go.id//in/dokumen/peraturan/6bb117f9-0349-41e1-424e-08d85b85e59d,https://jdih.kemenkeu.go.id/download/ee42b4c4-5a56-4a60-afc7-58bf9199aa70/127~PMK.02~2020Per.pdf,pdf
126/PMK.010/2020,Pengenaan Bea Masuk Tindakan Pengamanan terhadap Impor Produk Sirop Fruktosa,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/4f769dc1-d515-484b-e121-08d85aa0e82e,https://jdih.kemenkeu.go.id/download/4341d008-9edb-4ba0-9c26-5cd711a17528/126~PMK.010~2020Per.pdf,pdf
125/PMK.010/2020,Pajak Pertambahan Nilai atas Impor dan/ atau Penyerahan Kertas Koran dan/ atau Kertas Majalah yang Ditanggung Pemerintah Tahun Anggaran 2020,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/8f20d8c2-befe-4be6-acd4-08d859ec79d5,https://jdih.kemenkeu.go.id/download/8bc3f8a6-10db-424a-943f-5a610bdf8d5f/125~PMK.010~2020Per.pdf,pdf
124/PMK.05/2020,Tata Cara Pengelolaan Dana Lingkungan Hidup,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/31bfc682-333f-4288-acd3-08d859ec79d5,https://jdih.kemenkeu.go.id/download/8f2410c5-8e3a-4d1d-83db-eff5fdb358f8/124~PMK.05~2020Per.pdf,pdf
123/PMK.03/2020,Bentuk dan Tata Cara Penyampaian Laporan serta Daftar Wajib Pajak dalam rangka Pemenuhan Persyaratan Penurunan Tarif Pajak Penghasilan bagi Wajib Pajak Badan Dalam Negeri yang Berbentuk Perseroan Terbuka,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/5c664a3c-b475-42e0-1b53-08d8545e5d39,https://jdih.kemenkeu.go.id/download/3a552b15-47b5-464a-97e6-c8acd7cea17d/123~PMK.03~2020Per.pdf,pdf
122/PMK.05/2020,Tata Cara Pengalihan dan Pengembalian Dana Tabungan Perumahan Pegawai Negeri Sipil,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a2b5377a-2f43-439e-1b55-08d8545e5d39,https://jdih.kemenkeu.go.id/download/855f559e-e530-46bb-a8a7-1c379a333e0b/122~PMK.05~2020Per.pdf,pdf
121/PMK.07/2020,"Batas Maksimal Kumulatif Defisit Anggaran Pendapatan dan Belanja Daerah, Batas Maksimal Defisit Anggaran Pendapatan dan Belanja Daerah, dan Batas Maksimal Kumulatif Pinjaman Daerah Tahun Anggaran 2021",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/b0f93ebd-f77e-463a-d5cb-08d850b2d9e7,https://jdih.kemenkeu.go.id/download/dea7d7ba-3c18-4279-ab02-21b998d04ebb/121~PMK.07~2020Per.pdf,pdf
120/PMK.07/2020,"Peta Kapasitas Fiskal Daerah
",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/9ed0aa77-829c-439a-d5ca-08d850b2d9e7,https://jdih.kemenkeu.go.id/download/b781ffb9-b5c1-480e-a7cb-0573c327c75b/120~PMK.07~2020Per.pdf,pdf
119/PMK.02/2020,Standar Biaya Masukan Tahun Anggaran 2021,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/93053beb-a9b8-4b70-3cab-08d853132e09,https://jdih.kemenkeu.go.id/download/064741f0-99e7-4787-b4fb-84366c11ca8f/119~PMK.02~2020Per.pdf,pdf
118/PMK.06/2020,Investasi Pemerintah dalam rangka Program Pemulihan Ekonomi Nasional,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/dc261e2d-1c13-425e-a36b-08d84fa07840,https://jdih.kemenkeu.go.id/download/9fea6885-854f-4f6d-ad5d-4e4722b0dfea/118~PMK.06~2020Per.pdf,pdf
117/PMK.02/2020,Perubahan atas Peraturan Menteri Keuangan Nomor 39 /PMK.02/2020 tentang Tata Cara Revisi Anggaran Tahun Anggaran 2020,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/c4a0026f-9244-4f4e-d5c9-08d850b2d9e7,https://jdih.kemenkeu.go.id/download/a8489e98-d092-477e-906d-e61a6c54d564/117~PMK.02~2020Per.pdf,pdf
116/PMK.05/2020,Pedoman Akuntansi dan Pelaporan Keuangan atas Barang Milik Negara yang Berasal dari Kontraktor Kontrak Kerja Sama Kegiatan Usaha Hulu Minyak dan Gas Bumi,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d1549ca9-83a8-4389-d5c8-08d850b2d9e7,https://jdih.kemenkeu.go.id/download/091101aa-9562-469d-a064-6a77f176b166/116~PMK.05~2020Per.pdf,pdf
115/PMK.06/2020,Pemanfaatan Barang Milik Negara,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/8d0cea3f-4002-4128-9cbf-08d84e081e27,https://jdih.kemenkeu.go.id/download/86d06129-eabe-4c02-85f6-b22b5da540c3/115~PMK.06~2020Per.pdf,pdf
114/PMK.07/2020,Pengelolaan Dana Insentif Daerah Tambahan Periode Kedua Tahun Anggaran 2020,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/5be42ef3-a38a-4615-5090-08d84fb7f180,https://jdih.kemenkeu.go.id/download/219cce10-4a48-40ee-8628-fa2790b9b8cd/114~PMK.07~2020Per.pdf,pdf
113/PMK.07/2020,Penetapan Kurang Bayar dan Lebih Bayar Dana Bagi Hasil pada Tahun 2020,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/b921b063-12e8-48f9-be02-08d84b3c5850,https://jdih.kemenkeu.go.id/download/cb1f5fc3-aea5-49e0-9cee-ca3737d6726f/113~PMK.07~2020Per.pdf,pdf
112/PMK.02/2020,Standar Biaya Keluaran Tahun Anggaran 2021,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/7ea75562-0e78-4a6f-be00-08d84b3c5850,https://jdih.kemenkeu.go.id/download/8b976042-599c-4014-8d04-cd1f3502b6c0/112~PMK.02~2020Per.pdf,pdf
111/PMK.010/2020,Perubahan atas Peraturan Menteri Keuangan Nomor 119/PMK.010/2018 tentang Pengenaan Bea Masuk Tindakan Pengamanan terhadap Impor Produk Ubin Keramik,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/ed57ce77-f3cb-406c-be01-08d84b3c5850,https://jdih.kemenkeu.go.id/download/d5176799-f020-4474-8f93-7eba5b85755b/111~PMK.010~2020Per.pdf,pdf
110/PMK.03/2020,Perubahan atas Peraturan Menteri Keuangan Nomor 86/PMK.03/2020 tentang Insentif Pajak untuk Wajib Pajak Terdampak Pandemi Corona Virus Disease 2019,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/9d394cdd-dfeb-4822-efd9-08d84895ba02,https://jdih.kemenkeu.go.id/download/4b9d7cd1-1cdf-43c0-9fd7-fb72f4816313/110~PMK.03~2020Per.pdf,pdf
109/PMK.04/2020,Kawasan Pabean dan Tempat Penimbunan Sementara,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/90d784f8-7494-4b4e-26f5-08d844183760,https://jdih.kemenkeu.go.id/download/d9d06d3c-236c-447c-b36d-ed871ae29fcb/109~PMK.04~2020Per.pdf,pdf
108/PMK.04/2020,Pembongkaran dan Penimbunan Barang Impor,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/1a0fd0b5-1e02-4964-26f4-08d844183760,https://jdih.kemenkeu.go.id/download/982d69ea-cff3-4873-a20e-cfb79f1e9a3b/108~PMK.04~2020Per.pdf,pdf
107/PMK.05/2020,Mekanisme Pelaksanaan dan Pertanggungjawaban atas Pajak Ditanggung Pemerintah dalam rangka Penanganan Pandemi Corona Virus Disease 2019 (COVID-19),https://jdih.kemenkeu.go.id//in/dokumen/peraturan/87ddba00-9ed0-4968-eeef-08d83d0029a5,https://jdih.kemenkeu.go.id/download/5cd161a3-7561-44ea-8e63-7fd8832f1fd8/107~PMK.05~2020Per.pdf,pdf
106/PMK.05/2020,"Petunjuk Teknis Pelaksanaan Pemberian Gaji, Pensiun, Tunjangan, atau Penghasilan Ketiga Belas Tahun 2020 kepada Pegawai Negeri Sipil, Prajurit Tentara Nasional Indonesia, Anggota Kepolisian Negara Republik Indonesia, Pegawai Nonpegawai Negeri Sipil, dan Penerima Pensiun atau Tunjangan yang Bersumber dari Anggaran Pendapatan dan Belanja Negara",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/6ad21d72-5b13-4763-c8fa-08d83b24702d,https://jdih.kemenkeu.go.id/download/7f7e2b40-41a8-4cf2-9bba-c9550328d77e/106~PMK.05~2020Per.pdf,pdf
105/PMK.07/2020,Pengelolaan Pinjaman Pemulihan Ekonomi Nasional Untuk Pemerintah Daerah,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/bb62b294-02c8-41b5-0cbb-08d83b6eb5d4,https://jdih.kemenkeu.go.id/download/e80e2610-a684-4b45-b4ec-ec554ef046ea/105~PMK.07~2020Per.pdf,pdf
104/PMK.05/2020,Penempatan Dana Dalam Rangka Pelaksanaan Program Pemulihan Ekonomi Nasional,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/0baecea4-5501-4e6e-0cba-08d83b6eb5d4,https://jdih.kemenkeu.go.id/download/5cd01607-9492-43e2-beb6-a8cdc83d9195/104~PMK.05~2020Per.pdf,pdf
103/PMK.05/2020,Tata Cara Pengelolaan Rekening Khusus Dalam Rangka Pembiayaan Penanganan Dampak Pandemi Corona Virus Disease (Covid-19) dan Pemulihan Ekonomi Nasional,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/b6d51215-268d-4106-0cb8-08d83b6eb5d4,https://jdih.kemenkeu.go.id/download/5385de43-28c4-4391-9e57-e4c0e9bbc898/103~PMK.05~2020Per.pdf,pdf
102/PMK.05/2020,Pengelolaan Rekening Milik Bendahara Umum Negara,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/e7bc57fe-56b0-4a34-0cb9-08d83b6eb5d4,https://jdih.kemenkeu.go.id/download/5e2049d1-55cb-491c-9b16-1dfd52e4e4bc/102~PMK.05~2020Per.pdf,pdf
101/PMK.07/2020,Penyaluran dan Penggunaan Transfer ke Daerah dan Dana Desa Tahun Anggaran 2020 untuk Mendukung Penanganan Pandemi Corona Virus Disease 2019 (COVID-19) dan Pemulihan Ekonomi Nasional,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/5c553cfb-6e52-4f1a-41d8-08d839a4b8e0,https://jdih.kemenkeu.go.id/download/a0367cb4-1126-450b-b90c-cbddf3e767c9/101~PMK.07~2020Per.pdf,pdf
100/PMK.02/2020,"Tata Cara Penyediaan, Pencairan, dan Pertanggungjawaban Pemberian Bantuan Pendanaan Perguruan Tinggi Negeri Badan Hukum",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/058cc1a8-b6c9-43de-6c36-08d8401d27d2,https://jdih.kemenkeu.go.id/download/bde8dffd-9b8d-49c3-b523-ce66161c5a55/100~PMK.02~2020Per.pdf,pdf
99/PMK.010/2020,Kriteria dan/ atau Rincian Barang Kebutuhan Pokok yang Tidak Dikenai Pajak Pertambahan Nilai,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/8a1b337b-9a9a-477b-6c35-08d8401d27d2,https://jdih.kemenkeu.go.id/download/0db336a9-fc1b-4589-9150-c189a863f36a/99~PMK.010~2020Per.pdf,pdf
98/PMK.08/2020,Tata Cara Penjaminan Pemerintah untuk Pelaku Usaha Korporasi melalui Badan Usaha Penjaminan yang Ditunjuk dalam rangka Pelaksanaan Program Pemulihan Ekonomi Nasional,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/60b8ad39-0c45-451f-1167-08d8374ba4c8,https://jdih.kemenkeu.go.id/download/4efb2a34-84bb-4779-b8d9-eb25c2c886ca/98~PMK.08~2020Per.pdf,pdf
97/PMK.04/2020,"Perubahan atas Peraturan Menteri Keuangan Nomor 158/PMK.04/2017 tentang Tatalaksana Penyerahan Pemberitahuan Rencana Kedatangan Sarana Pengangkut, Manifes Kedatangan
Sarana Pengangkut dan Manifes Keberangkatan Sarana Pengangkut",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a96b0061-b82e-41a8-48a4-08d83793077e,https://jdih.kemenkeu.go.id/download/6612be38-3f4b-49a1-9a0d-a21238dbfc63/97~PMK.04~2020Per.pdf,pdf
96/PMK.010/2020,Perubahan atas Peraturan Menteri Keuangan Nomor 11/PMK.010/2020 tentang Pelaksanaan Peraturan Pemerintah Nomor 78 Tahun 2019 tentang Fasilitas Pajak Penghasilan untuk Penanaman Modal di Bidang-bidang Usaha Tertentu dan/atau di Daerah-daerah Tertentu,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/37ec4bf9-dd9a-4ada-48a5-08d83793077e,https://jdih.kemenkeu.go.id/download/f554f201-3afb-4a61-b8cb-7598f6608ca4/96~PMK.010~2020Per.pdf,pdf
95/PMK.05/2020,Tarif Layanan Badan Layanan Umum Universitas Udayana pada Kementerian Pendidikan dan Kebudayaan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d8268311-0ed7-4f47-3220-08d832ca59da,https://jdih.kemenkeu.go.id/download/e48014ec-6494-41a1-b16f-e59c00d52245/95~PMK.05~2020Per.pdf,pdf
94/PMK.05/2020,Tarif Layanan Badan Layanan Umum Politeknik Pelayaran Sorong pada Kementerian Perhubungan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/cc804ae8-6fd8-4b03-321f-08d832ca59da,https://jdih.kemenkeu.go.id/download/a55abc2f-54eb-4221-967a-25517c248959/94~PMK.05~2020Per.pdf,pdf
93/PMK.02/2020,Perubahan atas Peraturan Menteri Keuangan Nomor 60/PMK.02/2018 tentang Persetujuan Kontrak Tahun Jamak oleh Menteri Keuangan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/f19187f1-a1b6-42e5-afab-08d831d3bd75,https://jdih.kemenkeu.go.id/download/d8e405f7-f69e-4a11-91c8-15ddccf6c12a/93~PMK.02~2020Per.pdf,pdf
92/PMK.03/2020,Kriteria dan/atau Rincian Jasa Keagamaan yang Tidak Dikenai Pajak Pertambahan Nilai,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/cb3510c9-226c-4791-afaa-08d831d3bd75,https://jdih.kemenkeu.go.id/download/2073a4a9-acdb-4ae5-ad6b-1469c7a857a4/92~PMK.03~2020Per.pdf,pdf
91/PMK.02/2020,"Perubahan atas Peraturan Menteri Keuangan Nomor 193/PMK.02/2017 tentang Tata Cara Perencanaan, Penelaahan, dan Penetapan Alokasi Anggaran Bagian Anggaran Bendahara Umum Negara, dan Pengesahan Daftar Isian Pelaksanaan Anggaran Bendahara Umum Negara",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/66d5fdd9-cc87-47a7-a155-08d82fbdfef1,https://jdih.kemenkeu.go.id/download/d78717d0-fca2-42b3-b3ad-2825a993f3f5/91~PMK.02~2020Per.pdf,pdf
90/PMK.03/2020,"Bantuan atau Sumbangan, serta Harta Hibahan yang Dikecualikan sebagai Objek Pajak Penghasilan",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/ca6e81ac-77ea-4eba-afa9-08d831d3bd75,https://jdih.kemenkeu.go.id/download/4dd3bd2d-a614-4f51-9851-d6d8cd4c9e03/90~PMK.03~2020Per.pdf,pdf
89/PMK.010/2020,Nilai Lain Sebagai Dasar Pengenaan Pajak Atas Penyerahan Barang Hasil Pertanian Tertentu,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/5ac6b965-428c-4f82-9c45-08d83841f818,https://jdih.kemenkeu.go.id/download/b44762a9-a606-4785-9436-4681d2a3f612/89~PMK.010~2020Per.pdf,pdf
88/PMK.010/2020,Persyaratan dan Tata Cara Pemberian Pinjaman dari Pemerintah kepada Lembaga Penjamin Simpanan dalam rangka Menghadapi Ancaman yang Membahayakan Perekonomian Nasional dan/atau Sistem Keuangan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/310914f4-f52d-45a6-6e2d-08d82e4472de,https://jdih.kemenkeu.go.id/download/eca5013b-b9ac-436b-b079-865d143cc5c7/88~PMK.010~2020Per.pdf,pdf
87/PMK.07/2020,Pengelolaan Dana Insentif Daerah Tambahan Tahun Anggaran 2020,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/05b9ed83-fae6-4f00-a3df-08d82c5956c6,https://jdih.kemenkeu.go.id/download/08ef7ff0-6cda-4fec-b377-c4d09d49cd70/87~PMK.07~2020Per.pdf,pdf
86/PMK.03/2020,Insentif Pajak untuk Wajib Pajak Terdampak Pandemi Corona Virus Disease 2019,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d6aa28ee-2f1b-4fb0-a3de-08d82c5956c6,https://jdih.kemenkeu.go.id/download/85b434e7-345f-4c3b-9cbf-1e6fbf833b00/86~PMK.03~2020Per.pdf,pdf
85/PMK.05/2020,"Tata Cara Pemberian Subsidi Bunga/Subsidi Margin untuk Kredit/Pembiayaan Usaha Mikro, Usaha Kecil, dan Usaha Menengah dalam rangka Mendukung Pelaksanaan Program Pemulihan Ekonomi Nasional",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/97b7b05e-1d3b-4997-d5df-08d82c4ccd8d,https://jdih.kemenkeu.go.id/download/7cdc1891-5eee-46ee-a0c9-8ae046491a62/85~PMK.05~2020Per.pdf,pdf
84/PMK.08/2020,"Tata Cara Pelaksanaan, Penatausahaan, Pemantauan, Evaluasi, dan Pelaporan Pemberian Hibah kepada Pemerintah Asing/Lembaga Asing",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/5193460f-af77-4994-d5e0-08d82c4ccd8d,https://jdih.kemenkeu.go.id/download/01c23c17-e749-4b61-8c2c-303a27a7921b/84~PMK.08~2020Per.pdf,pdf
83/PMK.04/2020,Perubahan atas Peraturan Menteri Keuangan Nomor 34/PMK.04/2020 tentang Pemberian Fasilitas Kepabeanan dan/atau Cukai serta Perpajakan atas Impor Barang untuk Keperluan Penanganan Pandemi Corona Virus Disease 2019 (COVID-19),https://jdih.kemenkeu.go.id//in/dokumen/peraturan/4673bda0-8e84-4b66-d5e1-08d82c4ccd8d,https://jdih.kemenkeu.go.id/download/aa15ddc7-58f6-4d54-ac2a-9a223ddaceba/83~PMK.04~2020Per.pdf,pdf
82/PMK.04/2020,Tata Cara Pengenaan Tarif Bea Masuk atas Barang Impor Berdasarkan Persetujuan Kemitraan Ekonomi Komprehensif Indonesia-Australia,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/e11982ec-f035-46d8-d5e3-08d82c4ccd8d,https://jdih.kemenkeu.go.id/download/55b0c51a-9b28-4704-be4d-62f42e6aef1d/82~PMK.04~2020Per.pdf,pdf
81/PMK.010/2020,Penetapan Tarif Bea Masuk dalam rangka Persetujuan Kemitraan Ekonomi Komprehensif Indonesia-Australia,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/e0f0baeb-81e0-4d38-d5e4-08d82c4ccd8d,https://jdih.kemenkeu.go.id/download/20fb9716-3a32-489c-b624-17c40f4c0f92/81~PMK.010~2020Per.pdf,pdf
80/PMK.04/2020,"Tata Cara Pengenaan Tarif Bea Masuk atas Barang Impor Berdasarkan Persetujuan Perdagangan Bebas ASEAN-Hong Kong, Republik Rakyat Tiongkok",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/a70690a0-a5dc-4b1d-d5e5-08d82c4ccd8d,https://jdih.kemenkeu.go.id/download/e7c8c3ac-29cf-49a4-8a47-327796c1359a/80~PMK.04~2020Per.pdf,pdf
79/PMK.010/2020,Penetapan Tarif Bea Masuk dalam rangka Persetujuan Perdagangan Bebas ASEAN-Hong Kong Republik Rakyat Tiongkok,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d073b2d4-7762-47bd-a3e4-08d82c5956c6,https://jdih.kemenkeu.go.id/download/c4f11ba2-3684-4ccf-9803-75135db0e51d/79~PMK.010~2020Per.pdf,pdf
78/PMK.02/2020,"Pelaksanaan Pembayaran Kontribusi Iuran Peserta Penerima Bantuan Iuran Jaminan Kesehatan, Iuran Peserta Pekerja Bukan Penerima Upah dan Peserta Bukan Pekerja dengan Manfaat Pelayanan di Ruang Perawatan Kelas III, dan Bantuan Iuran bagi Peserta Pekerja Bukan Penerima Upah dan Peserta Bukan Pekerja dengan Manfaat Pelayanan di Ruang Perawatan Kelas III oleh Pemerintah Pusat dan/ atau Pemerintah Daerah",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/d5de6950-fb29-4b8a-a3e3-08d82c5956c6,https://jdih.kemenkeu.go.id/download/b0c7cb91-151d-415c-a5b6-5e236be4641b/78~PMK.02~2020Per.pdf,pdf
77/PMK.01/2020,Rencana Strategis Kementerian Keuangan Tahun 2020-2024,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/bb261027-b2cb-442e-a3e2-08d82c5956c6,https://jdih.kemenkeu.go.id/download/0518eca3-0fda-4140-bb76-93ac32959d2a/77~PMK.01~2020Per.pdf,pdf
76/PMK.07/2020,Pengelolaan Cadangan Dana Alokasi Khusus Fisik Tahun Anggaran 2020,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/91e8e69b-5452-4c2c-a3e1-08d82c5956c6,https://jdih.kemenkeu.go.id/download/1c5ef08c-dd04-4ee2-ba21-217ea7191153/76~PMK.07~2020Per.pdf,pdf
75/PMK.09/2020,Pedoman Pengawasan Pelaksanaan Program Pemulihan Ekonomi Nasional dalam rangka Mendukung Kebijakan Keuangan Negara untuk Penanganan Pandemi Corona Virus Disease 2019 (COVID-19) dan/atau Menghadapi Ancaman yang Membahayakan Perekonomian Nasional dan/atau Stabilitas Sistem Keuangan serta Penyelamatan Ekonomi Nasional,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/3135c3da-9e53-47d5-a3e0-08d82c5956c6,https://jdih.kemenkeu.go.id/download/5c613e68-8dd6-4b87-b74d-9e09359f249f/75~PMK.09~2020Per.pdf,pdf
74/PMK.01/2020,Organisasi dan Tata Kerja Sekretariat Komite Nasional Ekonomi dan Keuangan Syariah,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/2886607c-ce00-4fb2-b0c4-636fab4bfcea,https://jdih.kemenkeu.go.id/FullText/2020/74~PMK.01~2020Per.pdf,pdf
73/PMK.01/2020,"Tugas, Fungsi, Susunan Organisasi, dan Tata Kerja Manajemen Eksekutif pada Komite Nasional Ekonomi dan Keuangan Syariah",https://jdih.kemenkeu.go.id//in/dokumen/peraturan/3c19ffbc-0b8b-401f-ad61-06488f557b40,https://jdih.kemenkeu.go.id/FullText/2020/73~PMK.01~2020Per.pdf,pdf
72/PMK.02/2020,Perubahan Atas Peraturan Menteri Keuangan Nomor 78/PMK.02/2019 Tentang Standar Biaya Masukan Tahun Anggaran 2020,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/2b2ba838-93d3-4445-d5de-08d82c4ccd8d,https://jdih.kemenkeu.go.id/download/091fb3ce-15c0-49b7-91a1-0d5528a995fd/72~PMK.02~2020Per.pdf,pdf
71/PMK.08/2020,Tata Cara Penjaminan Pemerintah Melalui Badan Usaha Penjaminan yang Ditunjuk dalam Rangka Pelaksanaan Program Pemulihan Ekonomi Nasional,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/58a79e7d-1d5a-4e0a-abf4-d6203adeec81,https://jdih.kemenkeu.go.id/FullText/2020/71~PMK.08~2020Per.pdf,pdf
70/PMK.05/2020,Penempatan Uang Negara pada Bank Umum dalam Rangka Percepatan Pemulihan Ekonomi Nasional,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/ef92bd58-0d8b-4c1d-aca2-231e4fae91a8,https://jdih.kemenkeu.go.id/FullText/2020/70~PMK.05~2020Per.pdf,pdf
69/PMK.08/2020,Perubahan atas Peraturan Menteri Keuangan Nomor 199/PMK.08/2012 tentang Penerbitan dan Penjualan Surat Berharga Syariah Negara dengan Cara Bookbuilding di Pasar Perdana dalam Negeri,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/8f40e754-dd8b-415c-a526-7d5719887ca7,https://jdih.kemenkeu.go.id/download/ad01f709-056a-456e-bc49-fafb2276471e/69~PMK.08~2020Per.pdf,pdf
68/PMK.03/2020,Perlakuan Pajak Penghasilan atas Beasiswa yang Memenuhi Persyaratan Tertentu dan Sisa Lebih yang Diterima atau Diperoleh Badan atau Lembaga Nirlaba yang Bergerak dalam Bidang Pendidikan Dan/ atau Bidang Penelitian dan Pengembangan,https://jdih.kemenkeu.go.id//in/dokumen/peraturan/ecc61ecd-bdd4-46b2-93f3-b2d102964513,https://jdih.kemenkeu.go.id/FullText/2020/68~PMK.03~2020Per.pdf,pdf
