id,nomor_peraturan,judul,tahun,no,definisi,singkatan,heading
pp-23-tahun-2020,PP 23 TAHUN 2020,Pelaksanaan Program Pemulihan Ekonomi Nasional dalam Rangka Mendukung Kebijakan Keuangan Negara untuk Penanganan Pandemi Corona Virus Diasease 2019 (Covid-I9) dan/atau Menghadapi Ancaman yang Membahayakan Perekonomian Nasional dan/atau Stabilitas Sistem Keuangan Serta Penyelamatan Ekonomi Nasional,2020,23,"['Program Pemulihan Ekonomi Nasional', 'Penyertaan Modal Negara', 'Penempatan Dana', 'Investasi Pemerintah', 'Penjaminan', 'Badan Usaha Milik Negara', 'Usaha Mikro', 'Usaha Kecil', 'Usaha Menengah', 'Koperasi', 'Pelaku Usaha', 'Bank Peserta', 'Bank Pelaksana', 'Surat Berharga Negara', 'Pemerintah Pusat', 'Menteri', 'Otoritas Jasa Keuangan']","['Program PEN', 'Pemerintah']","['KETENTUAN UMUM', 'TUJUAN DAN PRINSIP', 'RUANG LINGKUP DAN SUMBER DANA', 'PENGAMBILAN KEBIJAKAN', 'PELAKSANAAN PROGRAM PEN', 'PEMBIAYAAN PROGRAM PEN', 'PELAPORAN', 'PENGAWASAN DAN EVALUASI', 'KETENTUAN LAIN-LAIN', 'KETENTUAN PENUTUP', 'PMN', 'Penempatan Dana', 'Investasi Pemerintah', 'Penjaminan', 'Belanja Negara']"
78-pmk.06-2015,78/PMK.06/2015,Tata Cara Pengangkatan dan Pemberhentian Anggota Direksi Perusahaan Perseroan (Persero) di Bawah Pembinaan dan Pengawasan Menteri Keuangan.,2015,78,"['Badan Usaha Milik Negara', 'Perusahaan Perseroan', 'Rapat Umum Pemegang Saham', 'Direksi', 'Menteri', 'Direktorat Jenderal Kekayaan Negara', 'Direktur Jenderal', 'Uji Kelayakan dan Kepatutan', 'Bakal Calon', 'Calon Anggota Direksi', 'Tim UKK', 'Calon Terpilih', 'Assessment', 'Lembaga Profesional', 'Penilaian Akhir']",['Persero'],"['KETENTUAN UMUM', 'RUANG LINGKUP', 'PRINSIP DASAR', 'PERSYARATAN', 'TAHAPAN UKK', 'PENGANGKATAN ANGGOTA DIREKSI Bagian Pertama Pengangkatan', 'PEMBERHENTIAN ANGGOTA DIREKSI Bagian Pertama Berakhirnya Jabatan Anggota Direksi', 'LARANGAN RANGKAP JABATAN', 'KETENTUAN LAIN-LAIN', 'KETENTUAN PERALIHAN', 'KETENTUAN PENUTUP', 'Umum', 'Penetapan Tim UKK[k1]', 'Penjaringan Bakal Calon', 'Penilaian Akhir Paragraf Pertama Umum', 'Pengambilan Sumpah', 'Berlakunya Pengangkatan', 'Pemberhentian Sebelum Berakhirnya Masa Jabatan', 'Pemberitahuan dan Pembelaan Diri', 'Proses Penetapan Pemberhentian']"
266-pmk.07-2015,266/PMK.07/2015,Pemeringkatan Kesehatan Fiskal dan Pengelolaan Keuangan Daerah.,2015,266,"['Pemerintah Daerah', 'Anggaran Pendapatan dan Belanja Daerah', 'Pemeringkatan Kesehatan Fiskal dan Pengelolaan Keuangan Daerah', 'Dana Insentif Daerah', 'Nilai Variabel Indikator', 'Nilai Indikator', 'Nilai Daerah']",[],"['KETENTUAN UMUM', 'TUJUAN PEMERINGKATAN KESEHATAN FISKAL DAN PENGELOLAAN KEUANGAN DAERAH', 'PRINSIP DASAR DAN ASAS PEMERINGKATAN KESEHATAN FISKAL DAN PENGELOLAAN KEUANGAN DAERAH', 'PELAKSANAAN PEMERINGKATAN KESEHATAN FISKAL DAN PENGELOLAAN KEUANGAN DAERAH', 'KETENTUAN LAIN-LAIN', 'KETENTUAN PENUTUP', 'Metodologi Pemeringkatan Kesehatan Fiskal dan Pengelolaan Keuangan Daerah', 'Prosedur Pemeringkatan Kesehatan Fiskal dan Pengelolaan Keuangan Daerah', 'Periode dan Sumber Data']"
11-pmk.07-2010,11/PMK.07/2010,Tata Cara Pengenaan Sanksi Terhadap Pelanggaran Ketentuan di Bidang Pajak Daerah dan Retribusi Daerah.,2010,11,"['Daerah Otonom,', 'Dewan Perwakilan Rakyat Daerah,', 'Kepala Daerah', 'Anggaran Pendapatan dan Belanja Daerah,', 'Pajak Daerah,', 'Rancangan Peraturan Daerah tentang Pajak Daerah dan Retribusi Daerah,', 'Peraturan Daerah tentang Pajak Daerah dan Retribusi Daerah,', 'Retribusi Daerah,', 'Pelanggaran', 'Dana Alokasi Umum,', 'Dana Bagi Hasil,']","['Daerah,', 'Pajak,', 'Raperda,', 'Perda,', 'Retribusi,']","['KETENTUAN UMUM', 'PENYAMPAIAN, EVALUASI DAN KOORDINASI RAPERDA', 'PENETAPAN RAPERDA DAN PENYAMPAIAN PERDA', 'PEMBATALAN PERDA', 'BENTUK PELANGGARAN', 'SANKSI', 'TATA CARA PENGENAAN DAN PENCABUTAN SANKSI', 'PEMANTAUAN', 'KETENTUAN TEKNIS', 'KETENTUAN PENUTUP', 'Bentuk Sanksi', 'Besaran Penundaan atau Pemotongan Dana Alokasi Umum dan/atau Dana Bagi Hasil Pajak Penghasilan']"
240-pmk.06-2012,240/PMK.06/2012,Tata Cara Pengelolaan Barang Milik Negara yang Berasal Dari Aset Eks Kepabeanan dan Cukai.,2012,240,"['Direktur Jenderal', 'Kantor Pusat', 'Kantor Wilayah', 'Kantor Pelayanan', 'Kantor Bea dan Cukai', 'Pengelola Barang', 'Barang yang Menjadi Milik Negara,', 'Lelang', 'Pemusnahan', 'Penghapusan', 'Hibah', 'Penetapan Status Penggunaan', 'Penilaian', 'Nilai Pasar, selanjutnya sesuai ilmu akuntansi disebut Nilai Wajar,', 'Nilai Limit']","['dengan BMN, adalah: a. barang yang dinyatakan tidak dikuasai yang']","['KETENTUAN UMUM', 'WEWENANG DAN TANGGUNG JAWAB', 'TATA CARA PENGELOLAAN', 'PENATAUSAHAAN', 'PENGAWASAN DAN PENGENDALIAN', 'KETENTUAN LAIN-LAIN', 'KETENTUAN PERALIHAN', 'KETENTUAN PENUTUP', 'Pengertian', 'Ruang Lingkup', 'Wewenang dan Tanggung Jawab Pengelola Barang', 'Wewenang dan Tanggung Jawab Direktur Jenderal Bea dan Cukai']"
3-pmk.05-2019,3/PMK.05/2019,"Tarif Layanan Badan Layanan Umum Universitas Nusa Cendana pada Kementerian Riset, Teknologi, dan Pendidikan Tinggi",2019,3,"['Tarif Layanan Badan Layanan Umum Universitas Nusa Cendana pada Kementerian Riset, Teknologi, dan Pendidikan Tinggi']",[],[]
161-pmk.03-2014,161/PMK.03/2014,Tata Cara Pengembalian Pajak Pertambahan Nilai atau Pajak Pertambahan Nilai dan Pajak Penjualan atas Barang Mewah yang Telah Dipungut Kepada Perwakilan Negara Asing dan Badan Internasional Serta Pejabatnya.,2014,161,"['Perwakilan Negara Asing', 'Pejabat Perwakilan Negara Asing', 'Badan Internasional', 'Pejabat Badan Internasional']",[],[]
28-pmk.05-2019,28/PMK.05/2019,Tarif Layanan Badan Layanan Umum Pusat Penelitian dan Pengembangan Geologi Kelautan pada Kementerian Energi dan Sumber Daya Mineral,2019,28,[],[],[]
111-pmk.05-2015,111/PMK.05/2015,"Tarif
Layanan Badan Layanan Umum Institut Agama Islam Negeri Raden Intan Lampung pada Kementerian Agama.",2015,111,['Tarif layanan Badan Layanan Umum Institut Agama Islam Negeri Raden Intan Lampung pada Kementerian Agama'],[],[]
pp-47-tahun-2014,PP 47 TAHUN 2014,Pengendalian dan Penanggulangan Penyakit Hewan.,2014,47,"['Penyakit Hewan', 'Wabah', 'Penyakit Hewan Menular Strategis', 'Penyakit Hewan Eksotik', 'Hewan', 'Satwa Liar', 'Peternak', 'Perusahaan Peternakan', 'Laboratorium Veteriner', 'Dokter Hewan', 'Dokter Hewan Berwenang', 'Obat Hewan', 'Wilayah', 'Otoritas Veteriner', 'Pemerintah Daerah', 'Kementerian', 'Menteri']",[],"['KETENTUAN UMUM', 'PENGAMATAN DAN PENGIDENTIFIKASIAN PENYAKIT HEWAN', 'PENCEGAHAN PENYAKIT HEWAN', 'PENGAMANAN PENYAKIT HEWAN', 'PEMBERANTASAN PENYAKIT HEWAN', 'PENGOBATAN HEWAN', 'PERSYARATAN TEKNIS KESEHATAN HEWAN', 'SISTEM INFORMASI', 'KETENTUAN PENUTUP', 'Umum', 'Surveilans', 'Penyidikan', 'Pemeriksaan dan Pengujian', 'Peringatan Dini', 'Pelaporan', 'Penetapan Penyakit Hewan Menular Strategis', 'Penetapan Kawasan Pengamanan Penyakit Hewan Menular Strategis', 'Penerapan Prosedur Biosafety dan Biosecurity', 'Pengebalan Hewan', 'Pengawasan Lalu Lintas Hewan, Produk Hewan, dan Media Pembawa Penyakit Hewan Lainnya di Luar Wilayah Kerja Karantina', 'Kesiagaan Darurat Veteriner', 'Penerapan Kewaspadaan Dini', 'Penutupan Wilayah', 'Pembatasan Lalu Lintas Hewan Rentan, Produk Hewan, dan Media Pembawa Penyakit Hewan Lainnya yang Berisiko Tinggi', 'Pengisolasian Hewan Sakit atau Terduga Sakit', 'Penanganan Hewan Sakit', 'Pemusnahan Bangkai Hewan', 'Pengeradikasian Penyakit Hewan', 'Pendepopulasian Hewan', 'Persyaratan Teknis Kesehatan Hewan untuk Pemasukan Hewan, Produk Hewan Nonpangan, dan Media Pembawa Penyakit Hewan Lainnya ke Dalam Wilayah Negara Kesatuan Republik Indonesia', 'Persyaratan Teknis Kesehatan Hewan untuk Pengeluaran Hewan, Produk Hewan Nonpangan, dan Media Pembawa Penyakit Hewan Lainnya dari Wilayah Negara Kesatuan Republik Indonesia', 'Persyaratan Teknis Kesehatan Hewan untuk Lalu Lintas Hewan, Produk Hewan Nonpangan, dan Media Pembawa Penyakit Hewan Lainnya dari Satu Pulau ke Pulau Lain di dalam wilayah Negara Kesatuan Republik Indonesia dan Lalu Lintas Antarwilayah dalam Satu Pulau']"
110-pmk.04-2019,110/PMK.04/2019,"Perubahan atas Peraturan Menteri Keuangan Nomor 177/PMK.04/2016 tentang Pembebasan Bea Masuk dan Tidak Dipungut Pajak Pertambahan Nilai atau Pajak Pertambahan Nilai dan Pajak Penjualan atas Barang Mewah atas Impor Barang Dan/ atau Bahan, Dan/ atau Mesin yang Dilakukan oleh Industri Kecil dan Menengah dengan Tujuan Ekspor.",2019,110,"['Industri Kecil dan Menengah,', 'Kemudahan Impor Tujuan Ekspor Industri Kecil dan Menengah', 'Barang dan/atau Bahan', 'Hasil Produksi', 'Barang dan/atau Bahan Rusak', 'Hasil Produksi Rusak', 'Penyerahan Produksi IKM', 'Mesin', 'Barang Contoh', 'Bea Masuk', 'Bea Masuk Tambahan', 'Diolah', 'Dirakit', 'Dipasang', 'Sentra industri kecil dan/atau menengah', 'Tempat Penimbunan Berikat', 'Gudang Berikat', 'Kawasan Berikat', 'Tempat Penyelenggaraan Pameran Berikat', 'Toko Bebas Bea', 'Tempat Lelang Berikat', 'Pusat Logistik Berikat', 'Kawasan Perdagangan Bebas dan Pelabuhan Bebas,', 'Menteri', 'Pejabat Bea dan Cukai', 'Kantor Pabean']","['KITE IKM', 'Sentra', 'Kawasan Bebas']","['MONITORING, EVALUASI, DAN AUDIT Bagian Pertama Monitoring dan Evaluasi']"
pp-48-tahun-2013,PP 48 TAHUN 2013,"Pemberian Gaji/Pensiun/Tunjangan Bulan Ketiga Belas dalam Tahun Anggaran 2013 Kepada Pegawai Negeri, Pejabat Negara, dan Penerima Pensiun/Tunjangan.",2013,48,"['Pegawai Negeri', 'Pejabat Negara', 'Penerima pensiun', 'Penerima tunjangan']",[],[]
pp-49-tahun-2019,PP 49 TAHUN 2019,Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Badan Informasi Geospasial.,2019,49,['Jenis Penerimaan Negara Bukan Pajak pada Badan Informasi Geospasial meliputi penerimaan dari: a. penjualan produk informasi geospasial dasar; b. penjualan produk informasi geospasial tematik; c. penjualan buku terkait informasi geospasial; d. penjualan produk penginderaan jauh; e. jasa penyelenggaraan informasi geospasial; f. jasa pelatihan geospasial; g. jasa penggunaan sarana dan prasarana pendidikan dan pelatihan geospasial; h. jasa penggunaan alat pengumpulan data geospasial; dan(2) Jenis dan tarif atas jenis Penerimaan Negara Bukan Pajak sebagaimana dimaksud pada ayat (1) huruf a sampai dengan huruf h ditetapkan dalam Lampiran yang'],[],[]
106-pmk.02-2016,106/PMK.02/2016,Standar Biaya Keluaran Tahun Anggaran 2017.,2016,106,['Standar Biaya Keluaran'],[],[]
275-pmk.05-2014,275/PMK.05/2014,Manual Statistik Keuangan Pemerintah Indonesia.,2014,275,"['Statistik Keuangan Pemerintah', 'Manual Statistik Keuangan Pemerintah Indonesia', 'Laporan Statistik Keuangan Pemerintah']",[],[]
100-pmk.05-2017,100/PMK.05/2017,Tarif Layanan Badan Layanan Umum Lembaga Pengelola Modal Usaha Kelautan dan Perikanan pada Kementerian Kelautan dan Perikanan.,2017,100,['Tarif layanan Badan Layanan Umum Lembaga Pengelola Modal Usaha Kelautan dan Perikanan pada Kementerian Kelautan dan Perikanan'],[],[]
114-pmk.02-2009,114/PMK.02/2009,Rekening Panas Bumi.,2009,114,['000084 pada Bank Indonesia'],[],[]
90-pmk.05-2019,90/PMK.05/2019,Pernyataan Standar Akuntansi Pemerintahan Berbasis Akrual Nomor 14 tentang Akuntansi Aset Tak Berwujud.,2019,90,[],[],[]
21-pmk.01-2015,21/PMK.01/2015,Perubahan atas Peraturan Menteri Keuangan Nomor 193/PMK.01/2009 tentang Pedoman Penyelesaian Ganti Kerugian Negara Terhadap Bendahara di Lingkungan Departemen Keuangan.,2015,21,[],[],[]
perpres-39-tahun-2008,PERPRES 39 TAHUN 2008,Pengesahan Universal Postal Convention (Konvensi Pos Sedunia) Beserta Final Protocol To The Universal Postal Convention (Protokol Akhir Konvensi Pos Sedunia),2008,39,['Mengesahkan Universal Postal Convention (Konvensi Pos Sedunia) beserta Final Protocol to the Universal Postal Convention (Protokol Akhir Konvensi Pos Sedunia) yang naskah aslinya dalam Bahasa Perancis dan terjemahannya dalam Bahasa Inggris dan Bahasa Indonesia sebagaimana terlampir dan'],[],[]
perpres-22-tahun-2012,PERPRES 22 TAHUN 2012,Perubahan atas Peraturan Presiden Nomor 31 Tahun 2010 tentang Komite Ekonomi Nasional.,2012,22,[],[],[]
181-pmk.05-2019,181/PMK.05/2019,Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 164/PMK.05/2015 tentang Tata Cara Pelaksanaan Perjalanan Dinas Luar Negeri,2019,181,[],[],['PEMBATALAN PERJALANAN DINAS']
205-pmk.011-2014,205/PMK.011/2014,Perubahan atas Peraturan Menteri Keuangan Nomor 179/PMK.011/2012 tentang Tarif Cukai Hasil Tembakau.,2014,205,"['Orang', 'Pengusaha Pabrik', 'Kantor Direktorat Jenderal Bea dan Cukai', 'Importir Barang Kena Cukai berupa hasil tembakau', 'Batasan Harga Jual Eceran per Batang atau Gram', 'Harga Transaksi Pasar', 'Produksi Pabrik', 'Batasan Jumlah Produksi Pabrik', 'Menteri', 'Direktur Jenderal', 'Pejabat Bea dan Cukai']","['Kantor', 'Importir']",[]
pp-87-tahun-2012,PP 87 TAHUN 2012,Perubahan Struktur Kepemilikan Saham Negara Melalui Penerbitan dan Penjualan Saham Baru pada Perusahaan Perseroan (Persero) Pt Bank Tabungan Negara Tbk.,2012,87,[],[],[]
210-pmk.07-2011,210/PMK.07/2011,Alokasi Definitif Dana Bagi Hasil Pajak Penghasilan Pasal 25 dan Pasal 29 Wajib Pajak Orang Pribadi dalam Negeri dan Pajak Penghasilan Pasal 21 Tahun Anggaran 2011.,2011,210,[],[],[]
176-pmk.02-2015,176/PMK.02/2015,Hak Keuangan dan Fasilitas Lainnya Bagi Wakil Menteri,2015,176,[],[],[]
121-pmk.03-2009,121/PMK.03/2009,"Perlakuan Pajak Pertambahan Nilai dan Pajak Penjualan atas Barang Mewah atas Proyek Pemerintah untuk Rehabilitasi dan Rekonstruksi Wilayah dan Kehidupan Masyarakat Provinsi Nanggroe Aceh Darussalam dan Kepulauan Nias Provinsi Sumatera Utara
 Pascabencana Alam Gempa Bumi dan Tsunami yang Dibiayai dengan Hibah Luar Negeri yang Pelaksanaannya Belum Selesai Sampai dengan Tanggal 31 Maret 2009.",2009,121,"['Undang-Undang PPN', 'PPN', 'Barang Kena Pajak', 'Jasa Kena Pajak', 'Pengusaha Kena Pajak', 'BRR', 'Proyek Pemerintah', 'Kontraktor Utama', 'Subkontraktor']","['BKP,', 'JKP,', 'PKP']",[]
29-pmk.011-2011,29/PMK.011/2011,Pajak Pertambahan Nilai Ditanggung Pemerintah atas Penyerahan Minyak Goreng Sawit Curah di dalam Negeri untuk Tahun Anggaran 2011.,2011,29,['Pajak Pertambahan Nilai ditanggung Pemerintah sebagaimana dimaksud pada ayat (1)'],[],[]
150-pmk.011-2012,150/PMK.011/2012,"Pengenaan Bea Masuk Anti Dumping Terhadap Impor Produk Canai Lantaian Dari Besi atau Baja Bukan Paduan Tidak dalam Gulungan Dari Negara Republik Rakyat Tiongkok, Singapura, dan Ukraina.",2012,150,[],[],[]
26-pmk.010-2017,26/PMK.010/2017,Penetapan Tarif Bea Masuk dalam Rangka Asean-China Free Trade Area.,2017,26,"['Menetapkan tarif bea masuk atas barang impor dari negara-negara anggota ASEAN dan negara Republik Rakyat Tiongkok dalam rangka ASEAN-China Free Trade Area , sebagaimana tercantum dalam Lampiran yang', 'Klasifikasi barang atas barang impor sebagaimana dimaksud pada ayat (1)', 'Terhadap penetapan tarif bea masuk sebagaimana dimaksud pada ayat (1), berlaku ketentuan sebagai berikut: a. Penetapan tarif bea masuk sebagaimana tercantum dalam kolom (5) dan kolom (6) Lampiran,', 'c. Penetapan tarif bea masuk sebagaimana tercantum dalam kolom (6) Lampiran, mulai berlaku pada 2017, No.342tanggal 1 Januari 2018 dan seterusnya. d. Penetapan besaran tarif bea masuk sebagaimana tercantum dalam kolom (7) Lampiran,']",[],[]
perpres-111-tahun-2017,PERPRES 111 TAHUN 2017,Perubahan atas Peraturan Presiden Nomor 156 Tahun 2014 tentang Tunjangan Kinerja Pegawai di Lingkungan Kementerian Keuangan,2017,111,[],[],[]
pp-56-tahun-2015,PP 56 TAHUN 2015,Perubahan atas Peraturan Pemerintah Nomor 77 Tahun 2013 tentang Penurunan Tarif Pajak Penghasilan Bagi Wajib Pajak Badan dalam Negeri yang Berbentuk Perseroan Terbuka,2015,56,[],[],[]
pp-81-tahun-2012,PP 81 TAHUN 2012,Pengelolaan Sampah Rumah Tangga dan Sampah Sejenis Sampah Rumah Tangga.,2012,81,"['Sampah rumah tangga', 'Sampah sejenis sampah rumah tangga', 'Pengelolaan sampah', 'Sumber sampah', 'Produsen', 'Tempat penampungan sementara', 'Tempat pengolahan sampah dengan prinsip 3R ( reduce, reuse, recycle )', 'Tempat pengolahan sampah terpadu', 'Tempat pemrosesan akhir', 'Orang', 'Pemerintah pusat', 'Pemerintah daerah']","['TPS 3R', 'Pemerintah']","['KETENTUAN UMUM', 'KEBIJAKAN DAN STRATEGI PENGELOLAAN SAMPAH', 'PENYELENGGARAAN PENGELOLAAN SAMPAH', 'KOMPENSASI', 'PENGEMBANGAN DAN PENERAPAN TEKNOLOGI', 'SISTEM INFORMASI', 'PERAN MASYARAKAT', 'PEMBINAAN', 'KETENTUAN PERALIHAN', 'KETENTUAN PENUTUP', 'Umum', 'Pengurangan Sampah', 'Penanganan Sampah']"
172-pmk.08-2017,172/PMK.08/2017,Tata Cara Pengadaan Pinjaman Luar Negeri Tunai.,2017,172,"['Pinjaman Tunai', 'Pinjaman Program', 'Pinjaman Siaga', 'Pinjaman Tunai Komersial', 'Kreditor Multilateral', 'Kreditor Bilateral', 'Kreditor Swasta Asing', 'Menteri Keuangan', 'Direktur Jenderal Pengelolaan Pembiayaan dan Risiko', 'Strategi Pengelolaan Utang Negara', 'Strategi Pembiayaan Tahunan']","['Menteri', 'Direktur Jenderal']","['KETENTUAN UMUM', 'RUANG LINGKUP', 'SUMBER PINJAMAN TUNAI', 'PENGADAAN PINJAMAN PROGRAM', 'PENGADAAN PINJAMAN SIAGA', 'PENGADAAN PINJAMAN TUNAI KOMERSIAL', 'KETENTUAN PENUTUP']"
90-pmk.05-2009,90/PMK.05/2009,Pengelolaan Uang Negara di Bank Indonesia.,2009,90,"['Bendahara Umum Negara,', 'Menteri Keuangan', 'Kuasa BUN', 'Kuasa BUN Pusat', 'Uang Negara', 'Pengelolaan Uang', 'Rekening Kas Umum Negara,', 'Rekening Penempatan', 'Saldo Kas Minimal,']","['Rekening KUN,']","['KETENTUAN UMUM', 'SALDO KAS MINIMAL', 'OPERASIONAL REKENING PENEMPATAN', 'BUNGA', 'PENATAUSAHAAN DAN PELAPORAN', 'KETENTUAN PERALIHAN', 'PENUTUP', 'Penggunaan Rekening', 'Penetapan Tingkat Bunga', 'Perhitungan dan Pembayaran Bunga']"
pp-4-tahun-2011,PP 4 TAHUN 2011,Perubahan Struktur Kepemilikan Saham Negara Melalui Penerbitan dan Penjualan Saham Baru pada Perusahaan Perseroan (Persero) Pt Perusahaan Penerbangan Garuda Indonesia.,2011,4,[],[],[]
240-pmk.01-2015,240/PMK.01/2015,Jaringan Dokumentasi dan Informasi Hukum di Lingkungan Kementerian Keuangan.,2015,240,"['Jaringan Dokumentasi dan Informasi Hukum di lingkungan Kementerian Keuangan', 'Dokumen Hukum Bidang Keuangan dan Kekayaan Negara selanjutnya disebut Dokumen Hukum', 'Pengelolaan Dokumentasi dan Informasi Hukum Bidang Keuangan dan Kekayaan Negara']","['JDIH Kementerian Keuangan adalah wadah pendayagunaan bersama atas dokumen hukum bidang keuangan dan kekayaan negara secara tertib, terpadu, dan berkesinambungan, serta']","['KETENTUAN UMUM', 'ORGANISASI JARINGAN DOKUMENTASI DAN INFORMASI HUKUM KEMENTERIAN KEUANGAN', 'TUGAS DAN FUNGSI PUSAT JDIH DAN ANGGOTA JDIH', 'ANGGARAN', 'KETENTUAN PERALIHAN', 'KETENTUAN PENUTUP', 'Pengertian', 'Maksud dan Tujuan', 'Pusat JDIH', 'Anggota JDIH', 'Pedoman Pelaksanaan Tugas dan Fungsi', 'Tim Teknis JDIH']"
